TransactionID,PolicyID,PaymentDate,AmountPaid
T0000694,P000070,2023-04-21,56.43
T0000695,P000070,2023-05-21,56.43
T0000696,P000070,2023-06-20,56.43
T0000697,P000070,2023-07-20,56.43
T0000698,P000070,2023-08-19,56.43
T0000699,P000070,2023-09-18,56.43
T0000700,P000070,2023-10-18,56.43
T0000701,P000070,2023-11-17,56.43
T0000702,P000070,2023-12-17,56.43
T0000703,P000070,2024-01-16,56.43
T0000704,P000071,2025-08-21,646.75
T0000705,P000071,2025-11-19,646.75
T0000706,P000072,2025-07-28,4385.51
T0000707,P000072,2025-10-26,4385.51
T0000708,P000073,2024-06-05,373.22
T0000709,P000073,2024-07-05,373.22
T0000710,P000073,2024-08-04,373.22
T0000711,P000073,2024-09-03,373.22
T0000712,P000073,2024-10-03,373.22
T0000713,P000073,2024-11-02,373.22
T0000714,P000073,2024-12-02,373.22
T0000715,P000073,2025-01-01,373.22
T0000716,P000073,2025-01-31,373.22
T0000717,P000073,2025-03-02,373.22
T0000718,P000073,2025-04-01,373.22
T0000719,P000073,2025-05-01,373.22
T0000720,P000073,2025-05-31,373.22
T0000721,P000073,2025-06-30,373.22
T0000722,P000073,2025-07-30,249.93
T0000723,P000073,2025-08-29,373.22
T0000724,P000073,2025-09-28,373.22
T0000725,P000073,2025-10-28,218.18
T0000726,P000073,2025-11-27,199.67
T0000727,P000074,2025-11-27,7721.53
T0000728,P000075,2025-11-25,3047.66
T0000729,P000076,2025-12-01,1038.46
T0000730,P000077,2025-08-14,467.53
T0000731,P000077,2025-09-13,467.53
T0000732,P000077,2025-10-13,467.53
T0000733,P000077,2025-11-12,467.53
T0000734,P000077,2025-12-12,467.53
T0000735,P000078,2025-10-06,2972.61
T0000736,P000078,2025-11-05,2972.61
T0000737,P000078,2025-12-05,2972.61
T0000738,P000079,2021-06-06,142.17
T0000739,P000079,2021-07-06,142.17
T0000740,P000079,2021-08-05,142.17
T0000741,P000079,2021-09-04,142.17
T0000742,P000079,2021-10-04,142.17
T0000743,P000079,2021-11-03,142.17
T0000744,P000079,2021-12-03,142.17
T0000745,P000079,2022-01-02,142.17
T0000746,P000079,2022-02-01,142.17
T0000747,P000079,2022-03-03,142.17
T0000748,P000079,2022-04-02,142.17
T0000749,P000079,2022-05-02,142.17
T0000750,P000079,2022-06-01,142.17
T0000751,P000079,2022-07-01,142.17
T0000752,P000079,2022-07-31,86.92
T0000753,P000079,2022-08-30,142.17
T0000754,P000079,2022-09-29,142.17
T0000755,P000079,2022-10-29,54.59
T0000756,P000079,2022-11-28,142.17
T0000757,P000079,2022-12-28,142.17
T0000758,P000079,2023-01-27,142.17
T0000759,P000079,2023-02-26,142.17
T0000760,P000079,2023-03-28,142.17
T0000761,P000079,2023-04-27,142.17
T0000762,P000079,2023-05-27,142.17
T0000763,P000079,2023-06-26,142.17
T0000764,P000079,2023-07-26,142.17
T0000765,P000079,2023-08-25,142.17
T0000766,P000079,2023-09-24,142.17
T0000767,P000079,2023-10-24,142.17
T0000768,P000079,2023-11-23,142.17
T0000769,P000080,2025-10-18,613.51
T0000770,P000080,2025-11-17,273.29
T0000771,P000080,2025-12-17,613.51
T0000772,P000081,2025-05-02,116.29
T0000773,P000081,2025-06-01,116.29
T0000774,P000081,2025-07-01,116.29
T0000775,P000081,2025-07-31,116.29
T0000776,P000081,2025-08-30,116.29
T0000777,P000081,2025-09-29,39.41
T0000778,P000081,2025-10-29,116.29
T0000779,P000081,2025-11-28,116.29
T0000780,P000082,2025-04-08,277.31
T0000781,P000082,2025-07-07,277.31
T0000782,P000082,2025-10-05,277.31
T0000783,P000083,2025-12-10,4723.02
T0000784,P000084,2024-08-23,123.89
T0000785,P000084,2024-09-22,123.89
T0000786,P000084,2024-10-22,123.89
T0000787,P000084,2024-11-21,91.25
T0000788,P000084,2024-12-21,123.89
T0000789,P000084,2025-01-20,123.89
T0000790,P000084,2025-02-19,123.89
T0000791,P000084,2025-03-21,123.89
T0000792,P000084,2025-04-20,123.89
T0000793,P000084,2025-05-20,123.89
T0000794,P000084,2025-06-19,123.89
T0000795,P000084,2025-07-19,123.89
T0000796,P000084,2025-08-18,123.89
T0000797,P000084,2025-09-17,123.89
T0000798,P000084,2025-10-17,123.89
T0000799,P000084,2025-11-16,123.89
T0000800,P000084,2025-12-16,123.89
T0000801,P000085,2025-05-09,1232.39
T0000802,P000085,2025-06-08,1232.39
T0000803,P000085,2025-07-08,1232.39
T0000804,P000085,2025-08-07,717.62
T0000805,P000085,2025-09-06,1232.39
T0000806,P000085,2025-10-06,1232.39
T0000807,P000085,2025-11-05,1232.39
T0000808,P000085,2025-12-05,1232.39
T0000809,P000086,2025-08-18,948.24
T0000810,P000086,2025-09-17,948.24
T0000811,P000086,2025-10-17,948.24
T0000812,P000086,2025-11-16,948.24
T0000813,P000086,2025-12-16,948.24
T0000814,P000087,2025-05-31,654.49
T0000815,P000087,2025-06-30,654.49
T0000816,P000087,2025-07-30,654.49
T0000817,P000087,2025-08-29,654.49
T0000818,P000087,2025-09-28,654.49
T0000819,P000087,2025-10-28,654.49
T0000820,P000087,2025-11-27,654.49
T0000821,P000088,2024-11-30,782.03
T0000822,P000088,2024-12-30,782.03
T0000823,P000088,2025-01-29,782.03
T0000824,P000088,2025-02-28,782.03
T0000825,P000088,2025-03-30,466.78
T0000826,P000088,2025-04-29,782.03
T0000827,P000088,2025-05-29,782.03
T0000828,P000089,2024-03-12,647.03
T0000829,P000089,2024-06-10,647.03
T0000830,P000089,2024-09-08,647.03
T0000831,P000089,2024-12-07,647.03
T0000832,P000089,2025-03-07,647.03
T0000833,P000089,2025-06-05,647.03
T0000834,P000089,2025-09-03,647.03
T0000835,P000089,2025-12-02,647.03
T0000836,P000090,2024-01-21,989.84
T0000837,P000090,2024-04-20,989.84
T0000838,P000090,2024-07-19,989.84
T0000839,P000090,2024-10-17,989.84
T0000840,P000090,2025-01-15,398.25
T0000841,P000090,2025-04-15,989.84
T0000842,P000090,2025-07-14,989.84
T0000843,P000090,2025-10-12,989.84
T0000844,P000091,2025-09-02,369.25
T0000845,P000091,2025-10-02,369.25
T0000846,P000091,2025-11-01,369.25
T0000847,P000091,2025-12-01,369.25
T0000848,P000092,2025-08-15,1380.29
T0000849,P000092,2025-09-14,1380.29
T0000850,P000092,2025-10-14,1380.29
T0000851,P000092,2025-11-13,1380.29
T0000852,P000092,2025-12-13,1380.29
T0000853,P000093,2025-11-28,6926.6
T0000854,P000094,2024-02-20,259.39
T0000855,P000094,2024-03-21,259.39
T0000856,P000094,2024-04-20,216.12
T0000857,P000094,2024-05-20,259.39
T0000858,P000094,2024-06-19,259.39
T0000859,P000094,2024-07-19,259.39
T0000860,P000094,2024-08-18,259.39
T0000861,P000094,2024-09-17,259.39
T0000862,P000094,2024-10-17,259.39
T0000863,P000094,2024-11-16,259.39
T0000864,P000094,2024-12-16,259.39
T0000865,P000094,2025-01-15,259.39
T0000866,P000094,2025-02-14,259.39
T0000867,P000094,2025-03-16,259.39
T0000868,P000094,2025-04-15,259.39
T0000869,P000094,2025-05-15,259.39
T0000870,P000094,2025-06-14,259.39
T0000871,P000094,2025-07-14,259.39
T0000872,P000094,2025-08-13,259.39
T0000873,P000094,2025-09-12,259.39
T0000874,P000094,2025-10-12,259.39
T0000875,P000094,2025-11-11,259.39
T0000876,P000094,2025-12-11,259.39
T0000877,P000095,2024-05-23,33.73
T0000878,P000095,2024-06-22,33.73
T0000879,P000095,2024-07-22,33.73
T0000880,P000095,2024-08-21,33.73
T0000881,P000095,2024-09-20,33.73
T0000882,P000095,2024-10-20,33.73
T0000883,P000095,2024-11-19,33.73
T0000884,P000095,2024-12-19,33.73
T0000885,P000095,2025-01-18,33.73
T0000886,P000095,2025-02-17,33.73
T0000887,P000095,2025-03-19,33.73
T0000888,P000095,2025-04-18,33.73
T0000889,P000095,2025-05-18,33.73
T0000890,P000095,2025-06-17,33.73
T0000891,P000095,2025-07-17,33.73
T0000892,P000095,2025-08-16,33.73
T0000893,P000095,2025-09-15,33.73
T0000894,P000095,2025-10-15,33.73
T0000895,P000095,2025-11-14,33.73
T0000896,P000095,2025-12-14,33.73
T0000897,P000096,2024-08-11,1073.44
T0000898,P000096,2024-11-09,1073.44
T0000899,P000096,2025-02-07,1073.44
T0000900,P000096,2025-05-08,1073.44
T0000901,P000096,2025-08-06,784.11
T0000902,P000096,2025-11-04,1073.44
T0000903,P000097,2024-06-24,468.51
T0000904,P000097,2024-09-22,1113.17
T0000905,P000097,2024-12-21,1113.17
T0000906,P000097,2025-03-21,1113.17
T0000907,P000097,2025-06-19,1113.17
T0000908,P000097,2025-09-17,1113.17
T0000909,P000098,2022-12-19,42.16
T0000910,P000098,2023-01-18,42.16
T0000911,P000098,2023-02-17,42.16
T0000912,P000098,2023-03-19,42.16
T0000913,P000098,2023-04-18,42.16
T0000914,P000098,2023-05-18,42.16
T0000915,P000098,2023-06-17,42.16
T0000916,P000098,2023-07-17,42.16
T0000917,P000098,2023-08-16,42.16
T0000918,P000098,2023-09-15,42.16
T0000919,P000098,2023-10-15,42.16
T0000920,P000098,2023-11-14,42.16
T0000921,P000098,2023-12-14,42.16
T0000922,P000098,2024-01-13,42.16
T0000923,P000098,2024-02-12,42.16
T0000924,P000098,2024-03-13,42.16
T0000925,P000098,2024-04-12,42.16
T0000926,P000098,2024-05-12,42.16
T0000927,P000098,2024-06-11,42.16
T0000928,P000098,2024-07-11,42.16
T0000929,P000098,2024-08-10,42.16
T0000930,P000098,2024-09-09,42.16
T0000931,P000099,2025-12-17,6144.35
T0000932,P000100,2024-08-24,98.09
T0000933,P000100,2024-09-23,98.09
T0000934,P000100,2024-10-23,98.09
T0000935,P000100,2024-11-22,98.09
T0000936,P000100,2024-12-22,47.4
T0000937,P000100,2025-01-21,98.09
T0000938,P000100,2025-02-20,98.09
T0000939,P000100,2025-03-22,98.09
T0000940,P000100,2025-04-21,98.09
T0000941,P000100,2025-05-21,98.09
T0000942,P000100,2025-06-20,98.09
T0000943,P000100,2025-07-20,98.09
T0000944,P000100,2025-08-19,98.09
T0000945,P000101,2025-10-30,3942.91
T0000946,P000101,2025-11-29,3942.91
T0000947,P000102,2025-09-06,689.39
T0000948,P000102,2025-10-06,1629.35
T0000949,P000102,2025-11-05,1259.7
T0000950,P000102,2025-12-05,1629.35
T0000951,P000103,2024-04-22,382.76
T0000952,P000103,2024-05-22,121.36
T0000953,P000103,2024-06-21,259.36
T0000954,P000103,2024-07-21,382.76
T0000955,P000103,2024-08-20,382.76
T0000956,P000103,2024-09-19,382.76
T0000957,P000103,2024-10-19,382.76
T0000958,P000103,2024-11-18,382.76
T0000959,P000103,2024-12-18,382.76
T0000960,P000103,2025-01-17,382.76
T0000961,P000103,2025-02-16,382.76
T0000962,P000103,2025-03-18,382.76
T0000963,P000103,2025-04-17,382.76
T0000964,P000103,2025-05-17,382.76
T0000965,P000103,2025-06-16,382.76
T0000966,P000103,2025-07-16,382.76
T0000967,P000104,2024-07-28,1034.78
T0000968,P000104,2024-10-26,1034.78
T0000969,P000104,2025-01-24,1034.78
T0000970,P000104,2025-04-24,1034.78
T0000971,P000104,2025-07-23,1034.78
T0000972,P000104,2025-10-21,1034.78
T0000973,P000105,2025-10-18,643.84
T0000974,P000105,2025-11-17,643.84
T0000975,P000105,2025-12-17,643.84
T0000976,P000106,2025-11-04,3702.49
T0000977,P000106,2025-12-04,3702.49
T0000978,P000107,2025-02-09,311.36
T0000979,P000107,2025-03-11,311.36
T0000980,P000107,2025-04-10,311.36
T0000981,P000107,2025-05-10,311.36
T0000982,P000107,2025-06-09,311.36
T0000983,P000107,2025-07-09,311.36
T0000984,P000107,2025-08-08,311.36
T0000985,P000107,2025-09-07,311.36
T0000986,P000107,2025-10-07,311.36
T0000987,P000107,2025-11-06,311.36
T0000988,P000107,2025-12-06,311.36
T0000989,P000108,2025-07-05,3010.68
T0000990,P000108,2025-10-03,3010.68
T0000991,P000109,2023-11-05,141.76
T0000992,P000109,2024-02-03,141.76
T0000993,P000109,2024-05-03,141.76
T0000994,P000109,2024-08-01,141.76
T0000995,P000109,2024-10-30,95.48
T0000996,P000109,2025-01-28,141.76
T0000997,P000109,2025-04-28,141.76
T0000998,P000109,2025-07-27,141.76
T0000999,P000109,2025-10-25,69.33
T0001000,P000110,2025-09-27,2045.96
T0001001,P000110,2025-10-27,2045.96
T0001002,P000110,2025-11-26,2045.96
T0001003,P000111,2025-09-23,2818.0
T0001004,P000111,2025-10-23,1993.36
T0001005,P000111,2025-11-22,2818.0
T0001006,P000112,2025-04-19,3093.47
T0001007,P000112,2025-07-18,3093.47
T0001008,P000112,2025-10-16,3093.47
T0001009,P000113,2025-12-11,1482.62
T0001010,P000114,2025-10-10,1112.81
T0001011,P000114,2025-11-09,1112.81
T0001012,P000114,2025-12-09,1112.81
T0001013,P000115,2025-09-25,1295.89
T0001014,P000115,2025-10-25,1295.89
T0001015,P000115,2025-11-24,1295.89
T0001016,P000116,2025-10-17,3199.17
T0001017,P000116,2025-11-16,3199.17
T0001018,P000116,2025-12-16,3199.17
T0001019,P000117,2025-11-13,1308.04
T0001020,P000118,2021-07-03,220.37
T0001021,P000118,2021-10-01,220.37
T0001022,P000118,2021-12-30,220.37
T0001023,P000118,2022-03-30,220.37
T0001024,P000118,2022-06-28,220.37
T0001025,P000118,2022-09-26,220.37
T0001026,P000118,2022-12-25,220.37
T0001027,P000118,2023-03-25,220.37
T0001028,P000118,2023-06-23,220.37
T0001029,P000118,2023-09-21,220.37
T0001030,P000118,2023-12-20,220.37
T0001031,P000118,2024-03-19,220.37
T0001032,P000119,2021-09-12,239.5
T0001033,P000119,2021-10-12,239.5
T0001034,P000119,2021-11-11,239.5
T0001035,P000119,2021-12-11,239.5
T0001036,P000119,2022-01-10,239.5
T0001037,P000119,2022-02-09,239.5
T0001038,P000119,2022-03-11,239.5
T0001039,P000119,2022-04-10,239.5
T0001040,P000119,2022-05-10,239.5
T0001041,P000119,2022-06-09,239.5
T0001042,P000119,2022-07-09,239.5
T0001043,P000119,2022-08-08,239.5
T0001044,P000119,2022-09-07,239.5
T0001045,P000119,2022-10-07,239.5
T0001046,P000119,2022-11-06,239.5
T0001047,P000119,2022-12-06,239.5
T0001048,P000119,2023-01-05,239.5
T0001049,P000119,2023-02-04,239.5
T0001050,P000119,2023-03-06,239.5
T0001051,P000119,2023-04-05,239.5
T0001052,P000119,2023-05-05,239.5
T0001053,P000119,2023-06-04,239.5
T0001054,P000119,2023-07-04,239.5
T0001055,P000119,2023-08-03,109.46
T0001056,P000119,2023-09-02,239.5
T0001057,P000119,2023-10-02,239.5
T0001058,P000119,2023-11-01,239.5
T0001059,P000119,2023-12-01,239.5
T0001060,P000119,2023-12-31,239.5
T0001061,P000119,2024-01-30,239.5
T0001062,P000119,2024-02-29,239.5
T0001063,P000119,2024-03-30,239.5
T0001064,P000119,2024-04-29,239.5
T0001065,P000119,2024-05-29,239.5
T0001066,P000119,2024-06-28,239.5
T0001067,P000120,2023-03-10,140.65
T0001068,P000120,2023-04-09,140.65
T0001069,P000120,2023-05-09,140.65
T0001070,P000120,2023-06-08,70.1
T0001071,P000120,2023-07-08,140.65
T0001072,P000120,2023-08-07,140.65
T0001073,P000120,2023-09-06,140.65
T0001074,P000120,2023-10-06,140.65
T0001075,P000121,2022-12-06,1005.28
T0001076,P000121,2023-03-06,1005.28
T0001077,P000121,2023-06-04,1005.28
T0001078,P000121,2023-09-02,1005.28
T0001079,P000121,2023-12-01,1005.28
T0001080,P000122,2025-08-08,1419.84
T0001081,P000122,2025-09-07,1419.84
T0001082,P000122,2025-10-07,1419.84
T0001083,P000122,2025-11-06,1419.84
T0001084,P000122,2025-12-06,1419.84
T0001085,P000123,2024-01-26,749.46
T0001086,P000123,2024-04-25,749.46
T0001087,P000123,2024-07-24,749.46
T0001088,P000123,2024-10-22,749.46
T0001089,P000123,2025-01-20,749.46
T0001090,P000123,2025-04-20,749.46
T0001091,P000123,2025-07-19,749.46
T0001092,P000123,2025-10-17,749.46
T0001093,P000124,2025-04-07,505.16
T0001094,P000124,2025-05-07,505.16
T0001095,P000124,2025-06-06,505.16
T0001096,P000124,2025-07-06,505.16
T0001097,P000124,2025-08-05,505.16
T0001098,P000124,2025-09-04,505.16
T0001099,P000124,2025-10-04,505.16
T0001100,P000124,2025-11-03,505.16
T0001101,P000124,2025-12-03,505.16
T0001102,P000125,2025-12-03,2273.08
T0001103,P000126,2025-10-18,1569.61
T0001104,P000126,2025-11-17,1569.61
T0001105,P000126,2025-12-17,1569.61
T0001106,P000127,2025-11-26,2364.33
T0001107,P000128,2025-04-27,416.46
T0001108,P000128,2025-05-27,261.4
T0001109,P000128,2025-06-26,416.46
T0001110,P000128,2025-07-26,416.46
T0001111,P000128,2025-08-25,416.46
T0001112,P000128,2025-09-24,416.46
T0001113,P000128,2025-10-24,416.46
T0001114,P000128,2025-11-23,416.46
T0001115,P000129,2024-12-26,608.46
T0001116,P000129,2025-01-25,608.46
T0001117,P000129,2025-02-24,608.46
T0001118,P000129,2025-03-26,608.46
T0001119,P000129,2025-04-25,608.46
T0001120,P000129,2025-05-25,608.46
T0001121,P000129,2025-06-24,608.46
T0001122,P000129,2025-07-24,356.14
T0001123,P000129,2025-08-23,608.46
T0001124,P000129,2025-09-22,608.46
T0001125,P000129,2025-10-22,608.46
T0001126,P000130,2022-12-15,504.53
T0001127,P000130,2023-01-14,504.53
T0001128,P000130,2023-02-13,504.53
T0001129,P000130,2023-03-15,504.53
T0001130,P000130,2023-04-14,504.53
T0001131,P000130,2023-05-14,504.53
T0001132,P000130,2023-06-13,504.53
T0001133,P000130,2023-07-13,504.53
T0001134,P000130,2023-08-12,504.53
T0001135,P000130,2023-09-11,504.53
T0001136,P000130,2023-10-11,504.53
T0001137,P000130,2023-11-10,504.53
T0001138,P000130,2023-12-10,504.53
T0001139,P000131,2022-06-27,158.55
T0001140,P000131,2022-07-27,158.55
T0001141,P000131,2022-08-26,158.55
T0001142,P000131,2022-09-25,158.55
T0001143,P000131,2022-10-25,158.55
T0001144,P000131,2022-11-24,158.55
T0001145,P000131,2022-12-24,158.55
T0001146,P000131,2023-01-23,158.55
T0001147,P000131,2023-02-22,158.55
T0001148,P000131,2023-03-24,158.55
T0001149,P000131,2023-04-23,158.55
T0001150,P000131,2023-05-23,158.55
T0001151,P000131,2023-06-22,158.55
T0001152,P000131,2023-07-22,158.55
T0001153,P000131,2023-08-21,158.55
T0001154,P000131,2023-09-20,158.55
T0001155,P000131,2023-10-20,158.55
T0001156,P000131,2023-11-19,158.55
T0001157,P000131,2023-12-19,158.55
T0001158,P000131,2024-01-18,158.55
T0001159,P000131,2024-02-17,158.55
T0001160,P000131,2024-03-18,158.55
T0001161,P000131,2024-04-17,158.55
T0001162,P000131,2024-05-17,158.55
T0001163,P000131,2024-06-16,158.55
T0001164,P000131,2024-07-16,158.55
T0001165,P000131,2024-08-15,158.55
T0001166,P000131,2024-09-14,158.55
T0001167,P000131,2024-10-14,158.55
T0001168,P000131,2024-11-13,158.55
T0001169,P000131,2024-12-13,158.55
T0001170,P000131,2025-01-12,158.55
T0001171,P000131,2025-02-11,158.55
T0001172,P000132,2022-02-04,527.46
T0001173,P000132,2022-05-05,527.46
T0001174,P000132,2022-08-03,527.46
T0001175,P000132,2022-11-01,527.46
T0001176,P000132,2023-01-30,527.46
T0001177,P000132,2023-04-30,527.46
T0001178,P000132,2023-07-29,527.46
T0001179,P000132,2023-10-27,527.46
T0001180,P000132,2024-01-25,527.46
T0001181,P000132,2024-04-24,527.46
T0001182,P000132,2024-07-23,527.46
T0001183,P000132,2024-10-21,527.46
T0001184,P000133,2025-12-13,1789.04
T0001185,P000134,2023-01-15,1993.47
T0001186,P000134,2023-04-15,1993.47
T0001187,P000134,2023-07-14,1993.47
T0001188,P000134,2023-10-12,1993.47
T0001189,P000134,2024-01-10,1993.47
T0001190,P000135,2024-01-18,488.36
T0001191,P000135,2024-04-17,488.36
T0001192,P000135,2024-07-16,488.36
T0001193,P000135,2024-10-14,488.36
T0001194,P000135,2025-01-12,488.36
T0001195,P000135,2025-04-12,488.36
T0001196,P000135,2025-07-11,488.36
T0001197,P000135,2025-10-09,488.36
T0001198,P000136,2024-09-05,437.48
T0001199,P000136,2024-10-05,437.48
T0001200,P000136,2024-11-04,437.48
T0001201,P000136,2024-12-04,437.48
T0001202,P000136,2025-01-03,437.48
T0001203,P000136,2025-02-02,437.48
T0001204,P000136,2025-03-04,437.48
T0001205,P000136,2025-04-03,437.48
T0001206,P000137,2025-12-18,9682.2
T0001207,P000138,2025-01-07,630.95
T0001208,P000138,2025-02-06,630.95
T0001209,P000138,2025-03-08,630.95
T0001210,P000138,2025-04-07,630.95
T0001211,P000138,2025-05-07,630.95
T0001212,P000138,2025-06-06,630.95
T0001213,P000138,2025-07-06,630.95
T0001214,P000139,2025-01-12,137.02
T0001215,P000139,2025-02-11,137.02
T0001216,P000139,2025-03-13,137.02
T0001217,P000139,2025-04-12,137.02
T0001218,P000139,2025-05-12,137.02
T0001219,P000139,2025-06-11,137.02
T0001220,P000139,2025-07-11,137.02
T0001221,P000139,2025-08-10,137.02
T0001222,P000139,2025-09-09,137.02
T0001223,P000139,2025-10-09,137.02
T0001224,P000139,2025-11-08,137.02
T0001225,P000139,2025-12-08,137.02
T0001226,P000140,2023-12-25,215.24
T0001227,P000140,2024-01-24,215.24
T0001228,P000140,2024-02-23,215.24
T0001229,P000140,2024-03-24,215.24
T0001230,P000140,2024-04-23,215.24
T0001231,P000140,2024-05-23,215.24
T0001232,P000140,2024-06-22,215.24
T0001233,P000140,2024-07-22,215.24
T0001234,P000140,2024-08-21,215.24
T0001235,P000140,2024-09-20,215.24
T0001236,P000140,2024-10-20,215.24
T0001237,P000140,2024-11-19,215.24
T0001238,P000140,2024-12-19,215.24
T0001239,P000140,2025-01-18,215.24
T0001240,P000140,2025-02-17,215.24
T0001241,P000140,2025-03-19,215.24
T0001242,P000140,2025-04-18,215.24
T0001243,P000140,2025-05-18,215.24
T0001244,P000140,2025-06-17,215.24
T0001245,P000141,2022-05-06,173.12
T0001246,P000141,2022-08-04,173.12
T0001247,P000141,2022-11-02,173.12
T0001248,P000141,2023-01-31,173.12
T0001249,P000141,2023-05-01,173.12
T0001250,P000141,2023-07-30,173.12
T0001251,P000141,2023-10-28,173.12
T0001252,P000141,2024-01-26,173.12
T0001253,P000141,2024-04-25,173.12
T0001254,P000141,2024-07-24,173.12
T0001255,P000141,2024-10-22,173.12
T0001256,P000141,2025-01-20,173.12
T0001257,P000142,2021-02-15,83.9
T0001258,P000142,2021-03-17,83.9
T0001259,P000142,2021-04-16,83.9
T0001260,P000142,2021-05-16,83.9
T0001261,P000142,2021-06-15,83.9
T0001262,P000142,2021-07-15,83.9
T0001263,P000142,2021-08-14,83.9
T0001264,P000142,2021-09-13,83.9
T0001265,P000142,2021-10-13,83.9
T0001266,P000142,2021-11-12,83.9
T0001267,P000142,2021-12-12,83.9
T0001268,P000142,2022-01-11,83.9
T0001269,P000142,2022-02-10,83.9
T0001270,P000142,2022-03-12,83.9
T0001271,P000142,2022-04-11,83.9
T0001272,P000142,2022-05-11,83.9
T0001273,P000142,2022-06-10,83.9
T0001274,P000142,2022-07-10,83.9
T0001275,P000143,2022-01-20,159.39
T0001276,P000143,2022-02-19,159.39
T0001277,P000143,2022-03-21,159.39
T0001278,P000143,2022-04-20,159.39
T0001279,P000143,2022-05-20,159.39
T0001280,P000143,2022-06-19,159.39
T0001281,P000143,2022-07-19,159.39
T0001282,P000143,2022-08-18,159.39
T0001283,P000143,2022-09-17,159.39
T0001284,P000143,2022-10-17,159.39
T0001285,P000144,2023-08-23,351.82
T0001286,P000144,2023-09-22,351.82
T0001287,P000144,2023-10-22,351.82
T0001288,P000144,2023-11-21,351.82
